SITE|FECHA|SEGMENTO|SENT_TG|SENT_CG|INSTALLS_TG|INSTALLS_CG|GASTO_TG|INSTALL_TOUCH|BUYERS_2D|BUYERS_5D|BUYERS_30D|GMV INSTALL|REVENUE|TC|GMV_INC_30D|REVENUE_INC_30D|FREQ_INC_30D|SENT_MAIL|SENT_CAMP|OPEN_MAIL|OPEN_CAMP
MLA|2022-02-01|ALTO|338803.0|59789.0|1560.0|282.0||705.0|286|||41311.97|3924.63715|105.119973426||||404.0|0.0|738.0|0.0
MLA|2022-02-01|BAJO|278295.0|49111.0|1076.0|188.0||305.0|100|||10159.29|965.13255|105.119973426||||154.0|0.0|289.0|0.0
MLA|2022-02-01|MEDIO|269647.0|47585.0|1153.0|204.0||401.0|145|||17492.43|1661.78085|105.119973426||||460.0|0.0|887.0|0.0
MCO|2022-02-01|ALTO|161980.0|28585.0|1175.0|89.0|2712.76897539978|812.0|450|||13235.3|1350.0005999999996|3943.995267206||||41956.0|141770.0|14322.0|1152.0
MCO|2022-02-01|BAJO|68522.0|12092.0|160.0|28.0||37.0|13|||292.26|29.81052|3943.995267206||||51.0|0.0|100.0|0.0
MCO|2022-02-01|MEDIO|100314.0|17702.0|281.0|30.0||78.0|34|||1888.87|192.66474|3943.995267206||||85.0|0.0|152.0|0.0
MLC|2022-02-07|ALTO|143824.0|25381.0|851.0|109.0|3101.924999998833|514.0|309|||18566.41|1485.3128|805.951143242||||30256.0|128508.0|4864.0|866.0
MLC|2022-02-07|BAJO|119772.0|21136.0|430.0|73.0||102.0|48|||3119.74|249.5792|805.951143242||||44.0|0.0|86.0|0.0
MLC|2022-02-07|MEDIO|123213.0|21743.0|448.0|88.0||139.0|62|||5209.39|416.7512|805.951143242||||94.0|0.0|184.0|0.0
MLM|2022-02-07|ALTO|272017.0|48003.0|1921.0|209.0|5822.718931928114|1218.0|689|||34923.47|3841.5817|20.732499955999998||||66263.0|241005.0|11342.0|4156.0
MLM|2022-02-07|BAJO|222541.0|39272.0|707.0|141.0||198.0|88|||5629.84|619.2824|20.732499955999998||||99.0|0.0|203.0|0.0
MLM|2022-02-07|MEDIO|230287.0|40639.0|756.0|114.0||238.0|92|||6847.38|753.2118|20.732499955999998||||122.0|0.0|259.0|0.0
MLB|2022-02-08|ALTO|1490873.0|263095.0|5591.0|985.0|12.866847120551924|2427.0|1060|||83348.55|12335.5854|5.284899973||||571.0|486.0|983.0|6.0
MLB|2022-02-08|BAJO|917501.0|161912.0|3029.0|530.0||937.0|369|||25421.35|3762.3598|5.284899973||||406.0|0.0|691.0|0.0
MLB|2022-02-08|MEDIO|1065504.0|188030.0|3489.0|616.0||1118.0|458|||27693.93|4098.70164|5.284899973||||481.0|0.0|856.0|0.0
MLA|2022-02-08|ALTO|336588.0|59398.0|4520.0|254.0|7264.494127498766|2879.0|1451|||101143.75|9608.65625|105.409955127||||62116.0|282115.0|18111.0|3948.0
MLA|2022-02-08|BAJO|272640.0|48113.0|1142.0|182.0||351.0|110|||10500.49|997.54655|105.409955127||||117.0|0.0|211.0|0.0
MLA|2022-02-08|MEDIO|265453.0|46845.0|1190.0|189.0||411.0|165|||22533.47|2140.67965|105.409955127||||297.0|0.0|549.0|0.0
MCO|2022-02-08|ALTO|159650.0|28173.0|1100.0|81.0|846.4785000000377|748.0|333|||10956.43|1117.55586|3928.0383376540003||||40795.0|139551.0|13556.0|1140.0
MCO|2022-02-08|BAJO|64501.0|11382.0|169.0|29.0||43.0|15|||847.19|86.41338|3928.0383376540003||||43.0|0.0|72.0|0.0
MCO|2022-02-08|MEDIO|98294.0|17346.0|270.0|51.0||62.0|26|||718.38|73.27476|3928.0383376540003||||53.0|0.0|104.0|0.0
MLC|2022-02-14|ALTO|142730.0|25188.0|724.0|103.0|2418.549149999505|372.0|206|||10587.94|847.0352|804.201146791||||33313.0|143866.0|5255.0|754.0
MLC|2022-02-14|BAJO|117263.0|20694.0|356.0|62.0||75.0|33|||2677.13|214.1704|804.201146791||||40.0|0.0|73.0|0.0
MLC|2022-02-14|MEDIO|121431.0|21429.0|382.0|60.0||104.0|53|||3069.19|245.5352|804.201146791||||64.0|0.0|134.0|0.0
MLM|2022-02-14|ALTO|269334.0|47530.0|1680.0|203.0|5054.165303949182|1019.0|562|||32164.67|3538.1137|20.418801878||||65139.0|234480.0|11273.0|3389.0
MLM|2022-02-14|BAJO|211822.0|37380.0|603.0|92.0||177.0|82|||4637.83|510.1613|20.418801878||||77.0|0.0|146.0|0.0
MLM|2022-02-14|MEDIO|227138.0|40083.0|679.0|103.0||214.0|95|||6749.48|742.4427999999997|20.418801878||||98.0|0.0|189.0|0.0
MLA|2022-02-15|ALTO|332461.0|58669.0|3779.0|290.0|8047.573177486859|2417.0|1306|||89870.43|8537.690849999999|106.150013322||||61689.0|280500.0|17120.0|3082.0
MLA|2022-02-15|BAJO|268182.0|47326.0|1145.0|189.0||322.0|111|||11549.16|1097.1702|106.150013322||||73.0|0.0|140.0|0.0
MLA|2022-02-15|MEDIO|262223.0|46275.0|1083.0|175.0||331.0|117|||11443.29|1087.11255|106.150013322||||178.0|0.0|338.0|0.0
MCO|2022-02-15|ALTO|157687.0|27827.0|1022.0|100.0|43.647749999995604|659.0|253|||10050.28|1025.1285599999999|3917.7277179240004||||40311.0|138224.0|13342.0|994.0
MCO|2022-02-15|BAJO|61187.0|10798.0|165.0|26.0||38.0|16|||581.14|59.27627999999999|3917.7277179240004||||25.0|0.0|45.0|0.0
MCO|2022-02-15|MEDIO|96766.0|17076.0|252.0|44.0||58.0|24|||809.71|82.59042|3917.7277179240004||||38.0|0.0|74.0|0.0
MLC|2022-02-21|ALTO|141618.0|24991.0|534.0|101.0|226.7262000000217|188.0|89|5.0||5568.12|445.4496|793.909129161||||194.0|833.0|371.0|50.0
MLC|2022-02-21|BAJO|112492.0|19851.0|371.0|60.0||94.0|42|1.0||3765.19|301.2152000000001|793.909129161||||24.0|185.0|42.0|9.0
MLC|2022-02-21|MEDIO|119394.0|21069.0|395.0|92.0||107.0|56|6.0||4169.3|333.5440000000001|793.909129161||||49.0|286.0|104.0|14.0
MLM|2022-02-21|ALTO|266940.0|47107.0|1332.0|168.0|2863.552507252329|777.0|373|412.0||21444.42|2358.8862|20.282498698||||382.0|231203.0|8478.0|1718.0
MLM|2022-02-21|BAJO|201860.0|35622.0|601.0|105.0||189.0|77|1.0||5367.54|590.4294|20.282498698||||45.0|215.0|90.0|24.0
MLM|2022-02-21|MEDIO|223790.0|39492.0|719.0|124.0||244.0|103|7.0||5371.56|590.8716000000003|20.282498698||||87.0|377.0|163.0|23.0
MLB|2022-02-22|ALTO|1466366.0|258771.0|5715.0|948.0|592.4869702020992|2823.0|1256|||89270.9|13212.0932|5.049900083||||282679.0|11666.0|32504.0|639.0
MLB|2022-02-22|BAJO|837313.0|147761.0|2646.0|501.0||788.0|330|||24505.82|3626.86136|5.049900083||||157.0|1504.0|275.0|98.0
MLB|2022-02-22|MEDIO|1027313.0|181290.0|3268.0|598.0||1112.0|461|||33369.95|4938.752599999999|5.049900083||||213.0|2545.0|380.0|143.0
MLA|2022-02-22|ALTO|328843.0|58031.0|2334.0|269.0|3869.2981424999953|1393.0|702|||53315.9|5065.0105|107.189982453||||60279.0|274525.0|8453.0|3144.0
MLA|2022-02-22|BAJO|262503.0|46324.0|1016.0|183.0||319.0|100|||11339.69|1077.27055|107.189982453||||67.0|944.0|121.0|67.0
MLA|2022-02-22|MEDIO|259355.0|45768.0|983.0|190.0||348.0|120|||15103.54|1434.8363000000006|107.189982453||||155.0|1239.0|271.0|61.0
MCO|2022-02-22|ALTO|155440.0|27430.0|842.0|78.0|1901.3222100001651|518.0|303|||10030.3|1023.0906|3927.267014884||||34706.0|136061.0|11436.0|899.0
MCO|2022-02-22|MEDIO|94938.0|16754.0|230.0|29.0||55.0|23|||886.91|90.46481999999999|3927.267014884||||23.0|110.0|43.0|8.0
MCO|2022-02-22|BAJO|57570.0|10159.0|128.0|16.0||25.0|12|||457.63|46.678259999999995|3927.267014884||||23.0|54.0|38.0|1.0
MLC|2022-02-28|ALTO|140792.0|24846.0|870.0|97.0|2849.148000000003|495.0|301|||13411.38|1072.9104|807.258871775||||28318.0|123360.0|5101.0|886.0
MLC|2022-02-28|BAJO|108304.0|19113.0|408.0|68.0||96.0|46|||2684.1|214.728|807.258871775||||32.0|204.0|50.0|12.0
MLC|2022-02-28|MEDIO|117562.0|20746.0|459.0|70.0||146.0|68|||5019.12|401.5296|807.258871775||||64.0|322.0|118.0|24.0
MLM|2022-02-28|ALTO|264839.0|46736.0|1588.0|148.0|5029.712089288567|1005.0|548|||29238.84|3216.2724|20.446498363||||60563.0|230108.0|10829.0|3155.0
MLM|2022-02-28|BAJO|192593.0|33987.0|573.0|113.0||178.0|67|||3225.22|354.7742|20.446498363||||32.0|455.0|78.0|45.0
MLM|2022-02-28|MEDIO|220319.0|38880.0|682.0|121.0||224.0|98|||6536.12|718.9732|20.446498363||||65.0|693.0|114.0|61.0
